"","scores_adabag","scores_svm","scores_rf"
"473",0.5,0.5,0.5
"474",0.5,0.5,0.5
"475",0.5,0,0.5
"476",0.5,0.5,0.5
"477",0.5,0.5,0.5
"478",0.5,0.5,0.5
"479",0.5,0.5,0.5
"480",0,0,0.5
"481",0,0.5,0
"482",0.5,0.5,0.5
"483",0.5,0.5,0.5
"484",0.5,0.5,0.5
"485",0.5,0.5,0.5
"486",0.5,0.5,0.5
"487",0.5,0.5,0.5
"488",0.5,0.5,0.5
"489",0.5,0.5,0.5
"490",1,1,1
"491",0.5,0.5,0.5
"492",0.5,0.5,0.5
"493",0.5,0.5,0.5
"494",0.5,1,1
"495",0.5,0.5,0.5
"496",0.5,0.5,1
"497",0.5,0.5,0.5
"498",0.5,0.5,0.5
"499",0.5,0.5,0.5
"500",0.5,1,1
"501",0.5,0.5,0.5
"502",0.5,0.5,0.5
"503",0.5,0.5,0.5
"504",1,1,1
"505",0.5,0.5,0.5
"506",1,0.5,1
"507",0.5,0.5,0.5
"508",0.5,0,0
"509",0.5,0.5,0.5
"510",0.5,0.5,0.5
"511",0.5,0.5,0.5
"512",1,1,1
"513",0.5,0.5,0.5
"514",0.5,0.5,0.5
"515",0.5,0.5,0.5
"516",0.5,0.5,0.5
"517",0.5,0.5,0.5
"518",0.5,0.5,0.5
"519",0.5,0.5,0.5
"520",0.5,0.5,0.5
"521",0.5,0.5,0.5
"522",0,0.5,0
"523",1,1,1
"524",0.5,0.5,0.5
"525",0.5,0.5,0.5
"526",0.5,0.5,0.5
"527",0.5,0.5,0.5
"528",1,1,0.5
"529",0.5,0.5,0.5
"530",0.5,0.5,0.5
"531",0.5,0.5,0.5
"532",0.5,0.5,0.5
"533",0.5,0.5,0.5
"534",1,1,1
"535",0.5,1,1
"536",0.5,0.5,0.5
"537",0.5,0.5,0.5
"538",0.5,0.5,0.5
"539",0,0.5,0.5
"540",0.5,1,0.5
"541",1,1,1
"542",0.5,1,0.5
"543",0.5,0.5,0.5
"544",0.5,0.5,0.5
"545",0.5,0.5,0.5
"546",0.5,0.5,0.5
"547",0.5,0.5,0.5
"548",0.5,0.5,0.5
"549",0.5,1,1
"550",0.5,0.5,0.5
"551",0.5,0.5,1
"552",0.5,0.5,0.5
"553",0.5,0.5,0.5
"554",0.5,0.5,0.5
"555",0.5,0.5,0.5
"556",0.5,0.5,0.5
"557",0.5,0.5,0.5
"558",1,1,1
"559",0.5,0.5,0.5
"560",0.5,0.5,0.5
"561",0.5,0.5,0.5
"562",0.5,0.5,0.5
"563",0.5,0.5,0.5
"564",0.5,0.5,0.5
"565",0.5,0.5,0.5
"566",0.5,0.5,0.5
"567",0.5,1,1
"568",0.5,0.5,0.5
"569",0.5,0.5,0.5
"570",0.5,0.5,0.5
"571",1,0.5,1
"572",0.5,0.5,0.5
"573",0.5,0.5,0.5
"574",0.5,0.5,0.5
"575",0.5,0.5,0.5
"576",0,0,0.5
"577",0.5,0.5,0.5
"578",1,1,1
"579",1,1,1
"580",0.5,0.5,0.5
"581",0.5,0.5,0.5
"582",1,1,1
"583",0.5,0.5,0.5
"584",0.5,1,1
"585",0.5,0.5,0.5
"586",0.5,0.5,0.5
"587",0.5,0.5,0.5
"588",0.5,0.5,0.5
"589",0.5,0.5,0.5
"590",0.5,0.5,0.5
"591",0.5,0.5,0.5
"592",1,1,1
"593",0.5,0.5,0.5
"594",0.5,0.5,0.5
"595",0,0,0
"596",0.5,0.5,0.5
"597",0.5,0.5,0.5
"598",1,0.5,0.5
"599",0.5,0.5,0.5
"600",0.5,1,1
"601",0.5,0.5,0.5
"602",0.5,1,1
"603",0.5,0.5,0.5
"604",1,1,1
"605",0.5,0.5,0.5
"606",0.5,0.5,0.5
"607",0.5,0.5,0.5
"608",0.5,0.5,0.5
"609",0.5,0.5,0.5
"610",0.5,0.5,0.5
"611",1,1,1
"612",1,1,1
"613",0.5,0.5,0.5
"614",0.5,0.5,0.5
"615",0.5,0.5,0.5
"616",0.5,0.5,0.5
"617",1,1,1
"618",0.5,0.5,0.5
"619",0.5,0.5,0.5
"620",0.5,1,1
"621",0.5,0.5,0.5
"622",0.5,0.5,0.5
"623",0.5,0.5,0.5
"624",0.5,0.5,0.5
"625",0.5,0.5,0.5
"626",1,0.5,0.5
"627",0.5,0.5,0.5
"628",0.5,0.5,0.5
"629",0.5,0.5,0.5
"630",0.5,0.5,0.5
"631",0.5,0.5,0.5
"632",0.5,1,1
"633",1,1,1
"634",0.5,0.5,0.5
"635",0.5,0.5,0.5
"636",0.5,0.5,0.5
"637",0,0.5,0
"638",0.5,0.5,0.5
"639",1,1,1
"640",0,0.5,0
"641",0.5,0,0.5
"642",0.5,0.5,0.5
"643",0.5,0.5,0.5
"644",0.5,0.5,0
"645",1,1,1
"646",0.5,0.5,0.5
"647",0.5,0.5,0.5
"648",1,1,1
"649",0.5,0.5,0.5
"650",0.5,0.5,0.5
"651",0.5,0.5,0.5
"652",0.5,0.5,0.5
"653",1,1,1
"654",1,1,1
"655",1,1,1
"656",1,1,1
"657",0.5,0.5,0.5
"658",0.5,0.5,0.5
"659",0.5,0.5,0.5
"660",1,1,1
"661",0.5,0.5,0.5
"662",0.5,0.5,1
"663",1,1,1
"664",0.5,0.5,0.5
"665",0.5,0.5,0.5
"666",0.5,0.5,0.5
"667",0.5,1,1
"668",0,0.5,0
"669",0.5,0.5,0.5
"670",0.5,0.5,0.5
"671",0.5,0.5,0.5
"672",0.5,0,0.5
"673",0.5,0.5,0.5
"674",0.5,0.5,0.5
"675",0.5,0.5,0.5
"676",0.5,0.5,0.5
"677",0.5,0.5,0.5
"678",0.5,1,1
"679",0.5,0.5,0.5
"680",0.5,0.5,0.5
"681",0.5,0.5,0.5
"682",1,1,1
"683",0.5,0.5,0.5
"684",0.5,0.5,0.5
"685",0.5,0.5,0.5
"686",0.5,0.5,0.5
"687",0.5,0.5,0.5
"688",1,1,1
"689",1,1,1
"690",0.5,0,0
"691",0.5,0.5,0.5
"692",0.5,0.5,0.5
"693",0.5,0.5,0.5
"694",0,0.5,0.5
"695",0.5,0.5,0.5
"696",0.5,0.5,0.5
"697",1,1,1
"698",0.5,0.5,0.5
"699",1,1,1
"700",0.5,0.5,0.5
"701",0.5,0.5,0.5
"702",0.5,0.5,0.5
"703",0.5,0.5,0.5
"704",0.5,0.5,0.5
"705",0.5,0.5,0.5
"706",0.5,0.5,0.5
"707",0.5,0.5,0.5
"708",0.5,0.5,0.5
"709",0.5,0.5,0.5
"710",0.5,0.5,0.5
"711",0.5,0.5,0.5
"712",0.5,0.5,0.5
"713",1,1,1
"714",0.5,0.5,0.5
"715",0.5,0.5,0.5
"716",1,1,1
"717",0.5,0.5,0.5
"718",0.5,0.5,0.5
"719",0.5,0.5,0.5
"720",0.5,0.5,0.5
"721",1,1,1
"722",0.5,0.5,1
"723",0.5,0.5,0.5
"724",0.5,0.5,0.5
"725",0.5,0.5,0.5
"726",1,1,1
"727",0.5,0.5,0.5
"728",0.5,0.5,0.5
"729",0.5,0.5,0.5
"730",0.5,0.5,0.5
"731",1,1,1
"732",1,1,1
"733",1,0.5,0.5
"734",0.5,0.5,0.5
"735",0.5,0.5,0.5
"736",0.5,0.5,0.5
"737",1,0.5,1
"738",0.5,0.5,0.5
"739",0.5,0.5,0.5
"740",1,1,1
"741",1,0.5,1
"742",0.5,0.5,0.5
"743",0.5,0.5,0.5
"744",0.5,0.5,0.5
"745",0.5,0.5,0.5
"746",0.5,0.5,0.5
"747",0.5,0.5,0.5
"748",0.5,0.5,0.5
"749",0.5,0.5,0.5
