"","scores_adabag","scores_svm","scores_cfifty"
"45",0.999087591240876,0.999087591240876,0.999087591240876
"46",0.999087591240876,0.999087591240876,0.999087591240876
"47",0.999087591240876,0.999087591240876,0.999087591240876
"48",0.999087591240876,0.999087591240876,0.999087591240876
"49",0.999087591240876,0.999087591240876,0.999087591240876
"50",0.999087591240876,0.999087591240876,0.999087591240876
"51",0.999087591240876,0.999087591240876,0.999087591240876
"52",0.999087591240876,0.999087591240876,0.999087591240876
"53",0.999087591240876,0.999087591240876,0.999087591240876
"54",0.996350364963504,0.996350364963504,0.996350364963504
"55",0.999087591240876,0.999087591240876,0.999087591240876
"56",0.999087591240876,0.999087591240876,0.999087591240876
"57",0.999087591240876,0.999087591240876,0.999087591240876
"58",0.994525547445255,0.994525547445255,0.994525547445255
"59",0.999087591240876,0.999087591240876,0.999087591240876
"60",0.999087591240876,0.999087591240876,0.999087591240876
"61",0.993613138686131,0.993613138686131,0.993613138686131
"62",0.999087591240876,0.999087591240876,0.999087591240876
"63",0.999087591240876,0.999087591240876,0.999087591240876
"64",0.95985401459854,0.95985401459854,0.95985401459854
"65",0.996350364963504,0.996350364963504,0.996350364963504
"66",0.996350364963504,0.996350364963504,0.996350364963504
"67",0.996350364963504,0.996350364963504,0.996350364963504
"68",0.999087591240876,0.999087591240876,0.999087591240876
"69",0.988138686131387,0.988138686131387,0.988138686131387
"70",0.999087591240876,0.999087591240876,0.999087591240876
"71",0.999087591240876,0.999087591240876,0.999087591240876
"72",0.999087591240876,0.999087591240876,0.999087591240876
"73",0.999087591240876,0.999087591240876,0.999087591240876
"74",0.993613138686131,0.993613138686131,0.993613138686131
"75",0.999087591240876,0.999087591240876,0.999087591240876
"76",0.999087591240876,0.999087591240876,0.999087591240876
"77",0.996350364963504,0.996350364963504,0.996350364963504
"78",0.999087591240876,0.999087591240876,0.999087591240876
"79",0.999087591240876,0.999087591240876,0.999087591240876
"80",0.999087591240876,0.999087591240876,0.999087591240876
"81",0.999087591240876,0.999087591240876,0.999087591240876
"82",0.996350364963504,0.996350364963504,0.996350364963504
"83",0.999087591240876,0.999087591240876,0.999087591240876
"84",0.999087591240876,0.999087591240876,0.999087591240876
"85",0.999087591240876,0.999087591240876,0.999087591240876
"86",0.999087591240876,0.999087591240876,0.999087591240876
"87",0.998175182481752,0.998175182481752,0.998175182481752
"88",0.999087591240876,0.999087591240876,0.999087591240876
"89",0.996350364963504,0.996350364963504,0.996350364963504
"90",0.999087591240876,0.999087591240876,0.999087591240876
"91",0.993613138686131,0.993613138686131,0.993613138686131
"92",0.993613138686131,0.993613138686131,0.993613138686131
"93",0.999087591240876,0.999087591240876,0.999087591240876
"94",0.999087591240876,0.999087591240876,0.999087591240876
"95",0.999087591240876,0.999087591240876,0.999087591240876
"96",0.999087591240876,0.999087591240876,0.999087591240876
"97",0.993613138686131,0.993613138686131,0.993613138686131
"98",0.998175182481752,0.998175182481752,0.998175182481752
"99",0.996350364963504,0.996350364963504,0.996350364963504
"100",0.99543795620438,0.99543795620438,0.99543795620438
"101",0.999087591240876,0.999087591240876,0.999087591240876
"102",0.996350364963504,0.996350364963504,0.996350364963504
"103",0.999087591240876,0.999087591240876,0.999087591240876
"104",0.999087591240876,0.999087591240876,0.999087591240876
"105",0.999087591240876,0.999087591240876,0.999087591240876
"106",0.999087591240876,0.999087591240876,0.999087591240876
"107",0.999087591240876,0.999087591240876,0.999087591240876
"108",0.993613138686131,0.993613138686131,0.993613138686131
"109",0.999087591240876,0.999087591240876,0.999087591240876
"110",0.999087591240876,0.999087591240876,0.999087591240876
"111",0.999087591240876,0.999087591240876,0.999087591240876
"112",0.998175182481752,0.998175182481752,0.998175182481752
"113",0.989963503649635,0.989963503649635,0.989963503649635
"114",0.999087591240876,0.999087591240876,0.999087591240876
"115",0.999087591240876,0.999087591240876,0.999087591240876
"116",0.996350364963504,0.996350364963504,0.996350364963504
"117",0.989963503649635,0.989963503649635,0.989963503649635
"118",0.996350364963504,0.996350364963504,0.996350364963504
"119",0.999087591240876,0.999087591240876,0.999087591240876
"120",0.996350364963504,0.996350364963504,0.996350364963504
"121",0.999087591240876,0.999087591240876,0.999087591240876
"122",0.948905109489051,0.948905109489051,0.948905109489051
"123",0.997262773722628,0.997262773722628,0.997262773722628
"124",0.996350364963504,0.996350364963504,0.996350364963504
"125",0.993613138686131,0.993613138686131,0.993613138686131
"126",0.999087591240876,0.999087591240876,0.999087591240876
"127",0.999087591240876,0.999087591240876,0.999087591240876
"128",0.999087591240876,0.999087591240876,0.999087591240876
"129",0.999087591240876,0.999087591240876,0.999087591240876
"130",0.999087591240876,0.999087591240876,0.999087591240876
"131",0.999087591240876,0.999087591240876,0.999087591240876
"132",0.993613138686131,0.993613138686131,0.993613138686131
"133",0.996350364963504,0.996350364963504,0.996350364963504
"134",0.999087591240876,0.999087591240876,0.999087591240876
"135",0.999087591240876,0.999087591240876,0.999087591240876
"136",0.999087591240876,0.999087591240876,0.999087591240876
"137",0.999087591240876,0.999087591240876,0.999087591240876
"138",0.996350364963504,0.996350364963504,0.996350364963504
"139",0.999087591240876,0.999087591240876,0.999087591240876
"140",0.999087591240876,0.999087591240876,0.999087591240876
"141",0.999087591240876,0.999087591240876,0.999087591240876
"142",0.999087591240876,0.999087591240876,0.999087591240876
"143",0.999087591240876,0.999087591240876,0.999087591240876
"144",0.996350364963504,0.996350364963504,0.996350364963504
"145",0.999087591240876,0.999087591240876,0.999087591240876
"146",0.996350364963504,0.996350364963504,0.996350364963504
"147",0.989963503649635,0.989963503649635,0.989963503649635
"148",0.999087591240876,0.999087591240876,0.999087591240876
"149",0.999087591240876,0.999087591240876,0.999087591240876
"150",0.999087591240876,0.999087591240876,0.999087591240876
"151",0.999087591240876,0.999087591240876,0.999087591240876
"152",0.999087591240876,0.999087591240876,0.999087591240876
"153",0.999087591240876,0.999087591240876,0.999087591240876
"154",0.999087591240876,0.999087591240876,0.999087591240876
"155",0.998175182481752,0.998175182481752,0.998175182481752
"156",0.999087591240876,0.999087591240876,0.999087591240876
"157",0.998175182481752,0.998175182481752,0.998175182481752
"158",0.999087591240876,0.999087591240876,0.999087591240876
"159",0.996350364963504,0.996350364963504,0.996350364963504
"160",0.999087591240876,0.999087591240876,0.999087591240876
"161",0.999087591240876,0.999087591240876,0.999087591240876
"162",0.998175182481752,0.998175182481752,0.998175182481752
"163",0.988138686131387,0.988138686131387,0.988138686131387
"164",0.999087591240876,0.999087591240876,0.999087591240876
"165",0.996350364963504,0.996350364963504,0.996350364963504
"166",0.999087591240876,0.999087591240876,0.999087591240876
"167",0.999087591240876,0.999087591240876,0.999087591240876
"168",0.993613138686131,0.993613138686131,0.993613138686131
"169",0.999087591240876,0.999087591240876,0.999087591240876
"170",0.999087591240876,0.999087591240876,0.999087591240876
"171",0.999087591240876,0.999087591240876,0.999087591240876
"172",0.999087591240876,0.999087591240876,0.999087591240876
"173",0.993613138686131,0.993613138686131,0.993613138686131
"174",0.999087591240876,0.999087591240876,0.999087591240876
"175",0.993613138686131,0.993613138686131,0.993613138686131
"176",0.996350364963504,0.996350364963504,0.996350364963504
"177",0.98448905109489,0.98448905109489,0.98448905109489
"178",0.992700729927007,0.992700729927007,0.992700729927007
"179",0.999087591240876,0.999087591240876,0.999087591240876
"180",0.999087591240876,0.999087591240876,0.999087591240876
"181",0.999087591240876,0.999087591240876,0.999087591240876
"182",0.993613138686131,0.993613138686131,0.993613138686131
"183",0.999087591240876,0.999087591240876,0.999087591240876
"184",0.999087591240876,0.999087591240876,0.999087591240876
"185",0.998175182481752,0.998175182481752,0.998175182481752
"186",0.999087591240876,0.999087591240876,0.999087591240876
"187",0.998175182481752,0.998175182481752,0.998175182481752
"188",0.99543795620438,0.99543795620438,0.99543795620438
"189",0.999087591240876,0.999087591240876,0.999087591240876
"190",0.999087591240876,0.999087591240876,0.999087591240876
"191",0.999087591240876,0.999087591240876,0.999087591240876
"192",0.999087591240876,0.999087591240876,0.999087591240876
"193",0.999087591240876,0.999087591240876,0.999087591240876
"194",0.993613138686131,0.993613138686131,0.993613138686131
"195",0.999087591240876,0.999087591240876,0.999087591240876
"196",0.999087591240876,0.999087591240876,0.999087591240876
"197",0.999087591240876,0.999087591240876,0.999087591240876
"198",0.999087591240876,0.999087591240876,0.999087591240876
"199",0.996350364963504,0.996350364963504,0.996350364963504
"200",0.999087591240876,0.999087591240876,0.999087591240876
"201",0.999087591240876,0.999087591240876,0.999087591240876
"202",0.999087591240876,0.999087591240876,0.999087591240876
"203",0.989963503649635,0.989963503649635,0.989963503649635
"204",0.999087591240876,0.999087591240876,0.999087591240876
"205",0.999087591240876,0.999087591240876,0.999087591240876
"206",0.999087591240876,0.999087591240876,0.999087591240876
"207",0.999087591240876,0.999087591240876,0.999087591240876
"208",0.999087591240876,0.999087591240876,0.999087591240876
"209",0.999087591240876,0.999087591240876,0.999087591240876
"210",0.999087591240876,0.999087591240876,0.999087591240876
"211",0.999087591240876,0.999087591240876,0.999087591240876
"212",0.999087591240876,0.999087591240876,0.999087591240876
"213",0.99543795620438,0.99543795620438,0.99543795620438
"214",0.996350364963504,0.996350364963504,0.996350364963504
"215",0.999087591240876,0.999087591240876,0.999087591240876
"216",0.998175182481752,0.998175182481752,0.998175182481752
"217",0.993613138686131,0.993613138686131,0.993613138686131
"218",0.999087591240876,0.999087591240876,0.999087591240876
"219",0.999087591240876,0.999087591240876,0.999087591240876
"220",0.999087591240876,0.999087591240876,0.999087591240876
"221",0.996350364963504,0.996350364963504,0.996350364963504
"222",0.999087591240876,0.999087591240876,0.999087591240876
"223",0.999087591240876,0.999087591240876,0.999087591240876
"224",0.999087591240876,0.999087591240876,0.999087591240876
"225",0.999087591240876,0.999087591240876,0.999087591240876
"226",0.999087591240876,0.999087591240876,0.999087591240876
"227",0.999087591240876,0.999087591240876,0.999087591240876
"228",0.999087591240876,0.999087591240876,0.999087591240876
"229",0.999087591240876,0.999087591240876,0.999087591240876
"230",0.993613138686131,0.993613138686131,0.993613138686131
"231",0.999087591240876,0.999087591240876,0.999087591240876
"232",0.999087591240876,0.999087591240876,0.999087591240876
"233",0.99543795620438,0.99543795620438,0.99543795620438
"234",0.998175182481752,0.998175182481752,0.998175182481752
"235",0.999087591240876,0.999087591240876,0.999087591240876
"236",0.00638686131386861,0.00638686131386861,0.00638686131386861
"237",0.993613138686131,0.993613138686131,0.993613138686131
"238",0.0301094890510949,0.0301094890510949,0.0301094890510949
"239",0.000912408759124088,0.000912408759124088,0.000912408759124088
"240",0.999087591240876,0.999087591240876,0.999087591240876
"241",0.0264598540145985,0.0264598540145985,0.0264598540145985
"242",0.010036496350365,0.010036496350365,0.945255474452555
"243",0.999087591240876,0.999087591240876,0.999087591240876
"244",0.999087591240876,0.999087591240876,0.999087591240876
"245",0.999087591240876,0.999087591240876,0.999087591240876
"246",0.999087591240876,0.999087591240876,0.999087591240876
"247",0.997262773722628,0.997262773722628,0.997262773722628
"248",0.993613138686131,0.993613138686131,0.993613138686131
"249",0.999087591240876,0.999087591240876,0.999087591240876
"250",0.999087591240876,0.999087591240876,0.999087591240876
"251",0.999087591240876,0.999087591240876,0.999087591240876
"252",0.999087591240876,0.999087591240876,0.999087591240876
"253",0.999087591240876,0.999087591240876,0.999087591240876
"254",0.999087591240876,0.999087591240876,0.999087591240876
"255",0.996350364963504,0.996350364963504,0.996350364963504
"256",0.999087591240876,0.999087591240876,0.999087591240876
"257",0.999087591240876,0.999087591240876,0.999087591240876
"258",0.97992700729927,0.97992700729927,0.97992700729927
"259",0.999087591240876,0.999087591240876,0.999087591240876
"260",0.999087591240876,0.999087591240876,0.999087591240876
"261",0.996350364963504,0.996350364963504,0.996350364963504
"262",0.998175182481752,0.998175182481752,0.998175182481752
"263",0.999087591240876,0.999087591240876,0.999087591240876
"264",0.993613138686131,0.993613138686131,0.993613138686131
"265",0.999087591240876,0.999087591240876,0.999087591240876
"266",0.999087591240876,0.999087591240876,0.999087591240876
"267",0.999087591240876,0.999087591240876,0.999087591240876
"268",0.999087591240876,0.999087591240876,0.999087591240876
"269",0.999087591240876,0.999087591240876,0.999087591240876
"270",0.999087591240876,0.999087591240876,0.999087591240876
"271",0.999087591240876,0.999087591240876,0.999087591240876
"272",0.999087591240876,0.999087591240876,0.999087591240876
"273",0.999087591240876,0.999087591240876,0.999087591240876
"274",0.999087591240876,0.999087591240876,0.999087591240876
"275",0.999087591240876,0.999087591240876,0.999087591240876
"276",0.999087591240876,0.999087591240876,0.999087591240876
"277",0.999087591240876,0.999087591240876,0.999087591240876
"278",0.999087591240876,0.999087591240876,0.999087591240876
"279",0.999087591240876,0.999087591240876,0.999087591240876
"280",0.998175182481752,0.998175182481752,0.998175182481752
"281",0.998175182481752,0.998175182481752,0.998175182481752
"282",0.999087591240876,0.999087591240876,0.999087591240876
"283",0.996350364963504,0.996350364963504,0.996350364963504
"284",0.999087591240876,0.999087591240876,0.999087591240876
"285",0.999087591240876,0.999087591240876,0.999087591240876
"286",0.999087591240876,0.999087591240876,0.999087591240876
"287",0.982664233576642,0.982664233576642,0.982664233576642
"288",0.999087591240876,0.999087591240876,0.999087591240876
"289",0.999087591240876,0.999087591240876,0.999087591240876
"290",0.999087591240876,0.999087591240876,0.999087591240876
"291",0.999087591240876,0.999087591240876,0.999087591240876
"292",0.999087591240876,0.999087591240876,0.999087591240876
"293",0.999087591240876,0.999087591240876,0.999087591240876
"294",0.999087591240876,0.999087591240876,0.999087591240876
"295",0.999087591240876,0.999087591240876,0.999087591240876
"296",0.998175182481752,0.998175182481752,0.998175182481752
"297",0.996350364963504,0.996350364963504,0.996350364963504
"298",0.999087591240876,0.999087591240876,0.999087591240876
"299",0.999087591240876,0.999087591240876,0.999087591240876
"300",0.999087591240876,0.999087591240876,0.999087591240876
"301",0.999087591240876,0.999087591240876,0.999087591240876
"302",0.988138686131387,0.988138686131387,0.988138686131387
"303",0.999087591240876,0.999087591240876,0.999087591240876
"304",0.996350364963504,0.996350364963504,0.996350364963504
"305",0.998175182481752,0.998175182481752,0.998175182481752
"306",0.999087591240876,0.999087591240876,0.999087591240876
"307",0.999087591240876,0.999087591240876,0.999087591240876
"308",0.999087591240876,0.999087591240876,0.999087591240876
"309",0.999087591240876,0.999087591240876,0.999087591240876
"310",0.999087591240876,0.999087591240876,0.999087591240876
"311",0.999087591240876,0.999087591240876,0.999087591240876
"312",0.999087591240876,0.999087591240876,0.999087591240876
"313",0.999087591240876,0.999087591240876,0.999087591240876
"314",0.998175182481752,0.998175182481752,0.998175182481752
"315",0.999087591240876,0.999087591240876,0.999087591240876
"316",0.993613138686131,0.993613138686131,0.993613138686131
"317",0.999087591240876,0.999087591240876,0.999087591240876
"318",0.999087591240876,0.999087591240876,0.999087591240876
"319",0.999087591240876,0.999087591240876,0.999087591240876
"320",0.993613138686131,0.993613138686131,0.993613138686131
"321",0.999087591240876,0.999087591240876,0.999087591240876
"322",0.999087591240876,0.999087591240876,0.999087591240876
"323",0.996350364963504,0.996350364963504,0.996350364963504
"324",0.999087591240876,0.999087591240876,0.999087591240876
"325",0.999087591240876,0.999087591240876,0.999087591240876
"326",0.999087591240876,0.999087591240876,0.999087591240876
"327",0.993613138686131,0.993613138686131,0.993613138686131
"328",0.999087591240876,0.999087591240876,0.999087591240876
"329",0.999087591240876,0.999087591240876,0.999087591240876
"330",0.999087591240876,0.999087591240876,0.999087591240876
"331",0.999087591240876,0.999087591240876,0.999087591240876
"332",0.996350364963504,0.996350364963504,0.996350364963504
"333",0.993613138686131,0.993613138686131,0.993613138686131
"334",0.999087591240876,0.999087591240876,0.999087591240876
"335",0.98448905109489,0.98448905109489,0.98448905109489
"336",0.979014598540146,0.979014598540146,0.979014598540146
"337",0.999087591240876,0.999087591240876,0.999087591240876
"338",0.999087591240876,0.999087591240876,0.999087591240876
"339",0.999087591240876,0.999087591240876,0.999087591240876
"340",0.996350364963504,0.996350364963504,0.996350364963504
"341",0.996350364963504,0.996350364963504,0.996350364963504
"342",0.999087591240876,0.999087591240876,0.999087591240876
"343",0.999087591240876,0.999087591240876,0.999087591240876
"344",0.988138686131387,0.988138686131387,0.988138686131387
"345",0.999087591240876,0.999087591240876,0.999087591240876
"346",0.999087591240876,0.999087591240876,0.999087591240876
"347",0.999087591240876,0.999087591240876,0.999087591240876
"348",0.999087591240876,0.999087591240876,0.999087591240876
"349",0.99543795620438,0.99543795620438,0.99543795620438
"350",0.999087591240876,0.999087591240876,0.999087591240876
"351",0.993613138686131,0.993613138686131,0.993613138686131
"352",0.998175182481752,0.998175182481752,0.998175182481752
"353",0.999087591240876,0.999087591240876,0.999087591240876
"354",0.999087591240876,0.999087591240876,0.999087591240876
"355",0.999087591240876,0.999087591240876,0.999087591240876
"356",0.996350364963504,0.996350364963504,0.996350364963504
"357",0.999087591240876,0.999087591240876,0.999087591240876
"358",0.999087591240876,0.999087591240876,0.999087591240876
"359",0.999087591240876,0.999087591240876,0.999087591240876
"360",0.993613138686131,0.993613138686131,0.993613138686131
"361",0.998175182481752,0.998175182481752,0.998175182481752
"362",0.999087591240876,0.999087591240876,0.999087591240876
"363",0.999087591240876,0.999087591240876,0.999087591240876
"364",0.999087591240876,0.999087591240876,0.999087591240876
"365",0.998175182481752,0.998175182481752,0.998175182481752
"366",0.999087591240876,0.999087591240876,0.999087591240876
"367",0.999087591240876,0.999087591240876,0.999087591240876
"368",0.996350364963504,0.996350364963504,0.996350364963504
"369",0.988138686131387,0.988138686131387,0.988138686131387
"370",0.999087591240876,0.999087591240876,0.999087591240876
"371",0.999087591240876,0.999087591240876,0.999087591240876
"372",0.990875912408759,0.990875912408759,0.990875912408759
"373",0.999087591240876,0.999087591240876,0.999087591240876
"374",0.999087591240876,0.999087591240876,0.999087591240876
"375",0.999087591240876,0.999087591240876,0.999087591240876
"376",0.998175182481752,0.998175182481752,0.998175182481752
"377",0.999087591240876,0.999087591240876,0.999087591240876
"378",0.999087591240876,0.999087591240876,0.999087591240876
"379",0.993613138686131,0.993613138686131,0.993613138686131
"380",0.999087591240876,0.999087591240876,0.999087591240876
"381",0.999087591240876,0.999087591240876,0.999087591240876
"382",0.999087591240876,0.999087591240876,0.999087591240876
"383",0.993613138686131,0.993613138686131,0.993613138686131
"384",0.999087591240876,0.999087591240876,0.999087591240876
"385",0.999087591240876,0.999087591240876,0.999087591240876
"386",0.999087591240876,0.999087591240876,0.999087591240876
"387",0.999087591240876,0.999087591240876,0.999087591240876
"388",0.989963503649635,0.989963503649635,0.989963503649635
"389",0.999087591240876,0.999087591240876,0.999087591240876
"390",0.999087591240876,0.999087591240876,0.999087591240876
"391",0.999087591240876,0.999087591240876,0.999087591240876
"392",0.999087591240876,0.999087591240876,0.999087591240876
"393",0.999087591240876,0.999087591240876,0.999087591240876
"394",0.999087591240876,0.999087591240876,0.999087591240876
"395",0.999087591240876,0.999087591240876,0.999087591240876
"396",0.989051094890511,0.989051094890511,0.989051094890511
"397",0.982664233576642,0.982664233576642,0.982664233576642
"398",0.996350364963504,0.996350364963504,0.996350364963504
"399",0.999087591240876,0.999087591240876,0.999087591240876
"400",0.999087591240876,0.999087591240876,0.999087591240876
"401",0.999087591240876,0.999087591240876,0.999087591240876
"402",0.999087591240876,0.999087591240876,0.999087591240876
"403",0.999087591240876,0.999087591240876,0.999087591240876
"404",0.999087591240876,0.999087591240876,0.999087591240876
"405",0.999087591240876,0.999087591240876,0.999087591240876
"406",0.999087591240876,0.999087591240876,0.999087591240876
"407",0.999087591240876,0.999087591240876,0.999087591240876
"408",0.999087591240876,0.999087591240876,0.999087591240876
"409",0.999087591240876,0.999087591240876,0.999087591240876
"410",0.990875912408759,0.990875912408759,0.990875912408759
"411",0.979014598540146,0.979014598540146,0.979014598540146
"412",0.996350364963504,0.996350364963504,0.996350364963504
"413",0.996350364963504,0.996350364963504,0.996350364963504
"414",0.999087591240876,0.999087591240876,0.999087591240876
"415",0.993613138686131,0.993613138686131,0.993613138686131
"416",0.999087591240876,0.999087591240876,0.999087591240876
"417",0.999087591240876,0.999087591240876,0.999087591240876
"418",0.999087591240876,0.999087591240876,0.999087591240876
"419",0.999087591240876,0.999087591240876,0.999087591240876
"420",0.999087591240876,0.999087591240876,0.999087591240876
"421",0.999087591240876,0.999087591240876,0.999087591240876
"422",0.999087591240876,0.999087591240876,0.999087591240876
"423",0.996350364963504,0.996350364963504,0.996350364963504
"424",0.998175182481752,0.998175182481752,0.998175182481752
"425",0.999087591240876,0.999087591240876,0.999087591240876
"426",0.993613138686131,0.993613138686131,0.993613138686131
"427",0.999087591240876,0.999087591240876,0.999087591240876
"428",0.999087591240876,0.999087591240876,0.999087591240876
"429",0.999087591240876,0.999087591240876,0.999087591240876
"430",0.999087591240876,0.999087591240876,0.999087591240876
"431",0.999087591240876,0.999087591240876,0.999087591240876
"432",0.998175182481752,0.998175182481752,0.998175182481752
"433",0.999087591240876,0.999087591240876,0.999087591240876
"434",0.999087591240876,0.999087591240876,0.999087591240876
"435",0.996350364963504,0.996350364963504,0.996350364963504
"436",0.993613138686131,0.993613138686131,0.993613138686131
"437",0.999087591240876,0.999087591240876,0.999087591240876
"438",0.999087591240876,0.999087591240876,0.999087591240876
"439",0.999087591240876,0.999087591240876,0.999087591240876
"440",0.999087591240876,0.999087591240876,0.999087591240876
"441",0.999087591240876,0.999087591240876,0.999087591240876
"442",0.999087591240876,0.999087591240876,0.999087591240876
"443",0.999087591240876,0.999087591240876,0.999087591240876
"444",0.999087591240876,0.999087591240876,0.999087591240876
"445",0.997262773722628,0.997262773722628,0.997262773722628
"446",0.999087591240876,0.999087591240876,0.999087591240876
"447",0.999087591240876,0.999087591240876,0.999087591240876
"448",0.999087591240876,0.999087591240876,0.999087591240876
"449",0.999087591240876,0.999087591240876,0.999087591240876
"450",0.999087591240876,0.999087591240876,0.999087591240876
"451",0.982664233576642,0.982664233576642,0.982664233576642
"452",0.999087591240876,0.999087591240876,0.999087591240876
"453",0.999087591240876,0.999087591240876,0.999087591240876
"454",0.999087591240876,0.999087591240876,0.999087591240876
"455",0.999087591240876,0.999087591240876,0.999087591240876
"456",0.999087591240876,0.999087591240876,0.999087591240876
"457",0.998175182481752,0.998175182481752,0.998175182481752
"458",0.999087591240876,0.999087591240876,0.999087591240876
"459",0.993613138686131,0.993613138686131,0.993613138686131
"460",0.999087591240876,0.999087591240876,0.999087591240876
"461",0.999087591240876,0.999087591240876,0.999087591240876
"462",0.993613138686131,0.993613138686131,0.993613138686131
"463",0.999087591240876,0.999087591240876,0.999087591240876
"464",0.993613138686131,0.993613138686131,0.993613138686131
"465",0.996350364963504,0.996350364963504,0.996350364963504
"466",0.999087591240876,0.999087591240876,0.999087591240876
"467",0.999087591240876,0.999087591240876,0.999087591240876
"468",0.00182481751824818,0.00182481751824818,0.00182481751824818
"469",0.0155109489051095,0.0155109489051095,0.963503649635037
"470",0.999087591240876,0.999087591240876,0.999087591240876
"471",0.0301094890510949,0.97992700729927,0.97992700729927
"472",0.993613138686131,0.0921532846715328,0.993613138686131
"473",0.0118613138686131,0.0118613138686131,0.0118613138686131
"474",0.999087591240876,0.999087591240876,0.999087591240876
"475",0.999087591240876,0.999087591240876,0.999087591240876
"476",0.999087591240876,0.999087591240876,0.999087591240876
"477",0.999087591240876,0.999087591240876,0.999087591240876
"478",0.999087591240876,0.999087591240876,0.999087591240876
"479",0.999087591240876,0.999087591240876,0.999087591240876
"480",0.999087591240876,0.999087591240876,0.999087591240876
"481",0.999087591240876,0.999087591240876,0.999087591240876
"482",0.999087591240876,0.999087591240876,0.999087591240876
"483",0.999087591240876,0.999087591240876,0.999087591240876
"484",0.999087591240876,0.999087591240876,0.999087591240876
"485",0.996350364963504,0.996350364963504,0.996350364963504
"486",0.996350364963504,0.996350364963504,0.996350364963504
"487",0.999087591240876,0.999087591240876,0.999087591240876
"488",0.999087591240876,0.999087591240876,0.999087591240876
"489",0.996350364963504,0.996350364963504,0.996350364963504
"490",0.997262773722628,0.997262773722628,0.997262773722628
"491",0.999087591240876,0.999087591240876,0.999087591240876
"492",0.996350364963504,0.996350364963504,0.996350364963504
"493",0.999087591240876,0.999087591240876,0.999087591240876
"494",0.999087591240876,0.999087591240876,0.999087591240876
"495",0.993613138686131,0.993613138686131,0.993613138686131
"496",0.999087591240876,0.999087591240876,0.999087591240876
"497",0.999087591240876,0.999087591240876,0.999087591240876
"498",0.996350364963504,0.996350364963504,0.996350364963504
"499",0.996350364963504,0.996350364963504,0.996350364963504
"500",0.999087591240876,0.999087591240876,0.999087591240876
"501",0.996350364963504,0.996350364963504,0.996350364963504
"502",0.990875912408759,0.990875912408759,0.990875912408759
"503",0.999087591240876,0.999087591240876,0.999087591240876
"504",0.999087591240876,0.999087591240876,0.999087591240876
"505",0.999087591240876,0.999087591240876,0.999087591240876
"506",0.999087591240876,0.999087591240876,0.999087591240876
"507",0.999087591240876,0.999087591240876,0.999087591240876
"508",0.999087591240876,0.999087591240876,0.999087591240876
"509",0.999087591240876,0.999087591240876,0.999087591240876
"510",0.999087591240876,0.999087591240876,0.999087591240876
"511",0.999087591240876,0.999087591240876,0.999087591240876
"512",0.999087591240876,0.999087591240876,0.999087591240876
"513",0.999087591240876,0.999087591240876,0.999087591240876
"514",0.999087591240876,0.999087591240876,0.999087591240876
"515",0.999087591240876,0.999087591240876,0.999087591240876
